Reaction,WT_Mean,WT_SEM,WT_Norm_CI_Low,WT_Norm_CI_High,WT_Perc_CI_Low,WT_Perc_CI_High,KO_Mean,KO_SEM,KO_Norm_CI_Low,KO_Norm_CI_High,KO_Perc_CI_Low,KO_Perc_CI_High
HMR_3655,0.980298068041955,0.0277438524701706,0.925920117200421,1.03467601888349,0.00661922714820334,2.91804017468929,1.33763238204002,0.0189787905323133,1.30043395259669,1.37483081148335,0.155177723989817,2.72045489263088
HMR_3659,3.18833875162756,0.0970850705259404,2.99805201339671,3.3786254898584,0.280107002924793,11.4140830453922,2.75851607791087,0.0826204872339482,2.59657992293233,2.92045223288941,0.049822281773839,8.1744837837021
HMR_3660,9.19502602689626,0.254707784734749,8.69579876881615,9.69425328497637,0.57310085004491,32.3933539113988,1.92824105330156,0.0570018964824464,1.81651733619596,2.03996477040715,0.0457032152615032,6.24810878270543
HMR_3663,1.04424770485959,0.0283238111363089,0.988733035032423,1.09976237468675,0.035728649731411,2.80740217479445,0.881349145399071,0.0258939468528535,0.830597009567478,0.932101281230664,0.0346871716831675,2.67471986665777
HMR_3668,1.77349757948701,0.0438011552770432,1.68764731514401,1.85934784383002,0.10164783571791,4.91859728690705,0.873849917925497,0.0284718780677132,0.818045036912779,0.929654798938214,0.0263840010882982,3.28944925401458
HMR_3669,3.36098530953917,0.10478171628642,3.15561314561778,3.56635747346055,0.0864103008870629,16.4738830922177,2.43509096807126,0.0812875688471326,2.27576733313088,2.59441460301164,0.188679161761733,9.37200502183819
HMR_3677,3.77186783477424,0.0783602565026112,3.61828173202912,3.92545393751936,0.0357306024367915,7.55573915887791,2.37408633378212,0.0565290919794642,2.26328931350237,2.48488335406187,0.0699595785604322,6.74055601033862
HMR_3678,1.92962214686672,0.0416052295435653,1.84807589696134,2.01116839677211,0.108305651863237,5.19617950241983,1.73124386705684,0.035753792622578,1.66116643351658,1.80132130059709,0.182768947216799,4.19983391598165
HMR_3679,4.75910026029571,0.110800406031818,4.54193146447334,4.97626905611807,0.0249991370408369,12.9479154975752,2.24302169460054,0.0687152963333671,2.10833971378714,2.37770367541394,0.0815194791428622,8.2578412931301
HMR_3680,4.51810718236421,0.123659189584963,4.27573517077769,4.76047919395074,0.176386790470348,11.8376666556287,2.79727137731591,0.0648220494404336,2.67022016041266,2.92432259421916,0.0724500352051658,6.42069612614351
HMR_3684,1.35080819808008,0.0352218505899009,1.28177337092388,1.41984302523629,0.0709738703731992,4.5869875290382,1.82586879832268,0.0504334627161801,1.72701921139897,1.9247183852464,0.0404381370534862,5.23411107029029
HMR_3687,3.29317599807524,0.0847854369897247,3.12699654157538,3.4593554545751,0.503398991405518,9.28746468133775,3.39458598065892,0.0929107657178072,3.21248087985202,3.57669108146583,0.132882359982831,12.148596018941
HMR_3689,3.55997041264608,0.0940118311640928,3.37570722356446,3.74423360172771,0.344506522352565,12.1528286360564,2.80153973025826,0.076698664493533,2.65121034785093,2.95186911266558,0.0330639948347955,7.34968192411006
HMR_3690,2.7000551634165,0.083457608344572,2.53647825106114,2.86363207577186,0.0338266126385163,8.482265389563,3.20771728396819,0.0886326807164193,3.03399722976401,3.38143733817237,0.0404331772099282,9.13380030143963
HMR_3692,3.24743509226452,0.113273174759436,3.02541966973603,3.46945051479302,0.149241950049292,11.8996257286874,2.66450311541917,0.0584389061096483,2.54996285944426,2.77904337139409,0.0210130831954803,6.22202078431461
HMR_1129,-9.3049457062515e-45,9.8443745144531e-61,-9.3049457062515e-45,-9.30494570625149e-45,-9.30494570625153e-45,-9.30494570625153e-45,3.55120284477861e-31,3.04803959590533e-47,3.55120284477861e-31,3.55120284477861e-31,3.5512028447786e-31,3.5512028447786e-31
HMR_1307,2.09243464243456,0.0578547189225311,1.9790393933464,2.20582989152272,0.121557176726915,5.74373611038923,1.0789088905851,0.0287764690579227,1.02250701123157,1.13531076993863,0.0366749923334504,3.10618328627395
HMR_1321,-937.057207505216,1.82616929681666,-940.636499326977,-933.477915683456,-999.553230690174,-835.107853717771,-818.599321713898,3.81311864996118,-826.073034267822,-811.125609159974,-994.421613956618,-618.665680850437
HMR_1329,-0.0751285135692573,0.028338095517954,-0.130671180784447,-0.0195858463540674,-1.37331047133194,1.83595010818127,0.172297987045715,0.0253656307843456,0.122581350708398,0.222014623383033,-1.48027825259458,1.24983303903911
HMR_1390,0,0,0,0,0,0,0,0,0,0,0,0
HMR_1477,-5.47698275221956e-31,7.75864624412266e-47,-5.47698275221956e-31,-5.47698275221956e-31,-5.47698275221958e-31,-5.47698275221958e-31,-1.11951658735283e-30,1.3300536418496e-46,-1.11951658735283e-30,-1.11951658735283e-30,-1.11951658735282e-30,-1.11951658735282e-30
HMR_1478,-1.09539655044391e-30,1.662567052312e-46,-1.09539655044391e-30,-1.09539655044391e-30,-1.09539655044392e-30,-1.09539655044392e-30,-2.23903317470566e-30,2.43843167672426e-46,-2.23903317470566e-30,-2.23903317470566e-30,-2.23903317470565e-30,-2.23903317470565e-30
HMR_1490,-2.22501397275262e-31,8.31283526155999e-48,-2.22501397275262e-31,-2.22501397275262e-31,-2.22501397275263e-31,-2.22501397275263e-31,-1.26508404945333e-30,1.88424265928693e-46,-1.26508404945333e-30,-1.26508404945333e-30,-1.26508404945334e-30,-1.26508404945334e-30
HMR_1493,6.93879302936681e-31,9.69830780515332e-47,6.93879302936681e-31,6.93879302936681e-31,6.93879302936678e-31,6.93879302936678e-31,-3.3115435412161e-30,1.9950804627744e-46,-3.3115435412161e-30,-3.3115435412161e-30,-3.31154354121609e-30,-3.31154354121609e-30
HMR_1494,2.45475541903179e-30,3.54680971159893e-46,2.45475541903179e-30,2.45475541903179e-30,2.4547554190318e-30,2.4547554190318e-30,-1.05841315644057e-29,6.65026820924799e-46,-1.05841315644057e-29,-1.05841315644057e-29,-1.05841315644056e-29,-1.05841315644056e-29
HMR_1495,-1.10785278235448e-30,1.60714815056826e-46,-1.10785278235448e-30,-1.10785278235448e-30,-1.10785278235448e-30,-1.10785278235448e-30,1.67760564185107e-29,6.20691699529812e-46,1.67760564185107e-29,1.67760564185107e-29,1.67760564185107e-29,1.67760564185107e-29
HMR_1504,7.7252555180711e-31,1.38547254359333e-46,7.7252555180711e-31,7.7252555180711e-31,7.72525551807114e-31,7.72525551807114e-31,4.17249342667477e-31,2.77094508718666e-47,4.17249342667477e-31,4.17249342667477e-31,4.17249342667478e-31,4.17249342667478e-31
HMR_1540,-4.81564648326906e-31,2.493850578468e-47,-4.81564648326906e-31,-4.81564648326906e-31,-4.81564648326907e-31,-4.81564648326907e-31,-1.70201545061419e-30,1.9950804627744e-46,-1.70201545061419e-30,-1.70201545061419e-30,-1.70201545061419e-30,-1.70201545061419e-30
HMR_1544,-6.23812583343164e-31,1.21921583836213e-46,-6.23812583343164e-31,-6.23812583343163e-31,-6.23812583343167e-31,-6.23812583343167e-31,-1.84922685199006e-30,9.97540231387199e-47,-1.84922685199006e-30,-1.84922685199006e-30,-1.84922685199007e-30,-1.84922685199007e-30
HMR_1545,-3.56814970535787e-31,3.60222861334266e-47,-3.56814970535787e-31,-3.56814970535787e-31,-3.56814970535789e-31,-3.56814970535789e-31,-1.17184771633582e-30,3.325134104624e-47,-1.17184771633582e-30,-1.17184771633582e-30,-1.17184771633582e-30,-1.17184771633582e-30
HMR_1546,-6.15059162315674e-31,1.05295913313093e-46,-6.15059162315674e-31,-6.15059162315674e-31,-6.15059162315678e-31,-6.15059162315678e-31,-1.47245115601338e-30,2.9926206941616e-46,-1.47245115601338e-30,-1.47245115601338e-30,-1.47245115601339e-30,-1.47245115601339e-30
HMR_1548,-1.53282467766451e-30,4.98770115693599e-47,-1.53282467766451e-30,-1.53282467766451e-30,-1.53282467766451e-30,-1.53282467766451e-30,-2.04376623688601e-30,1.10837803487467e-46,-2.04376623688601e-30,-2.04376623688601e-30,-2.04376623688601e-30,-2.04376623688601e-30
HMR_1557,10.4064399438704,0.395127019274988,9.63199098609147,11.1808889016494,0.603780848277233,36.8942135801107,3.78868812565893,0.107339384797899,3.57830293145504,3.99907331986281,0.052362460026341,10.8953282187908
LTHSTRLOR,6.42071064303111,0.148922048699983,6.12882342757914,6.71259785848308,0.820139059196968,15.4132939790991,8.71658800435069,0.27693793046107,8.173789660647,9.25938634805439,0.101522703182134,26.5914749189683
HMR_1565,450.718681470984,8.55966215324809,433.941743650618,467.49561929135,17.2143871794383,972.937694896468,252.903274293295,6.24754890117284,240.658078446996,265.148470139594,16.6218180051159,707.718384251626
HMR_1620,-1.99580960734497,0.0589292260092712,-2.11131089032315,-1.8803083243668,-6.55342522454338,0.35718116922974,-4.72402482539116,0.124889359633662,-4.96880797027314,-4.47924168050918,-14.5417992103269,0.189828413448029
HMR_1651,-5.41118423399677e-61,3.0602463497141e-77,-5.41118423399677e-61,-5.41118423399677e-61,-5.41118423399678e-61,-5.41118423399678e-61,-3.75449546527078e-60,0,-3.75449546527078e-60,-3.75449546527078e-60,-3.75449546527078e-60,-3.75449546527078e-60
HMR_1665,0.365967743487992,0.0059705176583189,0.354265528877686,0.377669958098297,0.0846592793056579,0.720313617681179,0.326899296388051,0.00807045103962929,0.311081212350378,0.342717380425725,0.0486354503556823,0.724631430510505
HMR_1681,-4.36554513073108e-30,3.99016092554879e-46,-4.36554513073108e-30,-4.36554513073108e-30,-4.36554513073107e-30,-4.36554513073107e-30,-7.48379165268181e-30,7.53697063714772e-46,-7.48379165268181e-30,-7.48379165268181e-30,-7.48379165268183e-30,-7.48379165268183e-30
HMR_1685,2325.63177198441,38.0618801662516,2251.03048685855,2400.23305711026,459.111520281493,4241.82156270366,1602.85685926206,29.2767463815769,1545.47443635417,1660.23928216995,158.637145526567,4085.36334438472
HMR_2217,0.652578535357199,0.0203904500157334,0.612613253326362,0.692543817388036,0.0971638666997702,2.78509861133792,0.576967228992391,0.0235744829996414,0.530761242313094,0.623173215671688,0.0449417873178736,2.95556802527076
HMR_2219,0.652578535357199,0.0203904500157334,0.612613253326362,0.692543817388036,0.0971638666997702,2.78509861133792,0.576967228992391,0.0235744829996414,0.530761242313094,0.623173215671688,0.0449417873178736,2.95556802527076
HMR_2259,0.773042390047112,0.0236310223415536,0.726725586257667,0.819359193836557,0.0419433519412559,2.4117903894788,2.19707243170844,0.0518120148763781,2.09552088255074,2.29862398086614,0.234570434565994,5.40950330280181
HMR_2261,0.773042390047112,0.0236310223415536,0.726725586257667,0.819359193836557,0.0419433519412559,2.4117903894788,2.19707243170844,0.0518120148763781,2.09552088255074,2.29862398086614,0.234570434565994,5.40950330280181
HMR_2262,0.773042390047112,0.0236310223415536,0.726725586257667,0.819359193836557,0.0419433519412559,2.4117903894788,2.19707243170844,0.0518120148763781,2.09552088255074,2.29862398086614,0.234570434565994,5.40950330280181
HMR_2263,0.785043703703835,0.0212488382846084,0.743395980666003,0.826691426741668,0.00543894576766808,2.38484516715522,0.930060405058271,0.0247454814381298,0.881559261439537,0.978561548677005,0.0799961843454865,3.33935145717295
HMR_2264,0.785043703703835,0.0212488382846084,0.743395980666003,0.826691426741668,0.00543894576766808,2.38484516715522,0.930060405058271,0.0247454814381298,0.881559261439537,0.978561548677005,0.0799961843454865,3.33935145717295
HMR_2265,0.785043703703835,0.0212488382846084,0.743395980666003,0.826691426741668,0.00543894576766808,2.38484516715522,0.930060405058271,0.0247454814381298,0.881559261439537,0.978561548677005,0.0799961843454865,3.33935145717295
HMR_2266,0.785043703703835,0.0212488382846084,0.743395980666003,0.826691426741668,0.00543894576766808,2.38484516715522,0.930060405058271,0.0247454814381298,0.881559261439537,0.978561548677005,0.0799961843454865,3.33935145717295
HMR_2267,0.301731185058461,0.00545385693763002,0.291041625460706,0.312420744656215,0.0144003031169419,0.622853010189191,1.25057747642413,0.0289531586211332,1.19382928552671,1.30732566732156,0.0480227496845052,2.77496563369589
HMR_2269,0.301731185058461,0.00545385693763002,0.291041625460706,0.312420744656215,0.0144003031169419,0.622853010189191,1.25057747642413,0.0289531586211332,1.19382928552671,1.30732566732156,0.0480227496845052,2.77496563369589
HMR_2281,8.40750582348279,0.120203282357297,8.17190739006248,8.64310425690309,2.26511796851847,14.7401081335303,3.08877906557094,0.08745208561235,2.91737297777074,3.26018515337115,0.0653323739680269,8.05827417760307
HMR_2530,0.749948512150784,0.015679876059017,0.71921595507511,0.780681069226457,0.0858027485621502,1.68594395062691,0.980582323933972,0.0249609972635759,0.931658769297363,1.02950587857058,0.0376107384395979,2.37714416369465
HMR_2535,0.749948512150784,0.015679876059017,0.71921595507511,0.780681069226457,0.0858027485621502,1.68594395062691,0.980582323933972,0.0249609972635759,0.931658769297363,1.02950587857058,0.0376107384395979,2.37714416369465
HMR_2537,0.749948512150784,0.015679876059017,0.71921595507511,0.780681069226457,0.0858027485621502,1.68594395062691,0.980582323933972,0.0249609972635759,0.931658769297363,1.02950587857058,0.0376107384395979,2.37714416369465
HMR_2540,0.875703619035227,0.0238607681179047,0.828936513524134,0.922470724546321,0.00990233526658554,2.72831969356586,1.33756788839936,0.0332038024134252,1.27248843566905,1.40264734112968,0.136676078770744,3.5997332330525
HMR_2543,0.875703619035227,0.0238607681179047,0.828936513524134,0.922470724546321,0.00990233526658554,2.72831969356586,1.33756788839936,0.0332038024134252,1.27248843566905,1.40264734112968,0.136676078770744,3.5997332330525
HMR_2585,0.899126302993429,0.0203740303958234,0.859193203417615,0.939059402569243,0.0429353937891068,2.10567059497815,3.95828875465921,0.0966159891110923,3.76892141600147,4.14765609331695,0.111969459527811,11.0684266984649
HMR_2602,210.059808965905,1.00553253588171,208.088965195576,212.030652736233,164.619187862631,281.733311914587,189.6094912391,2.37542821552564,184.953651936669,194.26533054153,113.354487020409,435.522326317505
HMR_2608,579.169837860532,69.1293190656503,443.676372491857,714.663303229207,-3558.42011266517,5139.459393719,-236.979303774301,96.4218172690803,-425.966065621699,-47.9925419269041,-5693.51937084789,4901.20137970866
HMR_2610,-579.169837860532,69.1293190656503,-714.663303229207,-443.676372491857,-5139.459393719,3558.42011266517,236.979303774301,96.4218172690803,47.9925419269041,425.966065621699,-4901.20137970866,5693.51937084789
HMR_2611,1.07586733702344,0.598926404445722,-0.0980284156901721,2.24976308973706,-40.7597572930931,24.5674773258657,-55.0681809517072,1.89295282059719,-58.7783684800777,-51.3579934233367,-219.60534499712,9.11696975851205
HMR_2613,-1.91359152382314,0.0472468604833199,-2.00619537037045,-1.82098767727583,-6.43719243296648,-0.0214383470649544,-3.07106680965631,0.0956644659766582,-3.25856916297056,-2.88356445634206,-8.51379283219211,-0.174155294614586
HMR_2622,-5.84024121690829,0.139507116462956,-6.11367516517569,-5.5668072686409,-15.4926325294266,0.301068061956784,-4.64571123332023,0.143576496321545,-4.92712116611046,-4.36430130053,-13.4930892252629,3.22153920279673
HMR_2635,-6.99172701777019,0.195725519940407,-7.37534903685339,-6.60810499868699,-21.5043356033499,-0.15109413723418,-4.22048759335123,0.13324108430335,-4.4816401185858,-3.95933506811666,-17.4289251345426,-1.12283413857419
HMR_2644,-525.84189925004,125.495662110566,-771.81339698675,-279.87040151333,-6033.999374226,5866.42365045835,-244.163467173217,107.950856522651,-455.747145957614,-32.5797883888203,-5070.88691379692,5902.82838114247
HMR_6747,0.339886738631189,0.00750705035394768,0.325172919937452,0.354600557324927,0.00939731148595715,0.880110121281264,0.391819845821202,0.00557447187599489,0.380893880944252,0.402745810698152,0.0524906232163785,0.728875352237048
HMR_6755,5.56092653451365,0.265863079822151,5.03983489806224,6.08201817096507,-11.9556058957072,24.1083560026462,65.9233554045266,1.475874278817,63.0306418180452,68.8160689910079,-0.215128957440086,143.866100746654
HMR_6838,2.70832231696519,0.0694565719089277,2.57218743602369,2.84445719790669,0.142443092747124,8.66091748416263,1.95885879158662,0.0363113738212466,1.88768849889698,2.03002908427627,0.102990769387855,3.88095282089245
HMR_6839,2.71106978863077,0.0700626053060187,2.57374708223097,2.84839249503056,0.195145232496136,8.19119669424905,1.74919916073894,0.0353435891154183,1.67992572607272,1.81847259540516,0.094663091759726,3.77191726352798
HMR_6910,5.49194594390631e-44,6.93043965817498e-60,5.49194594390631e-44,5.49194594390631e-44,5.49194594390633e-44,5.49194594390633e-44,5.49194594390632e-45,3.93774980578124e-61,5.49194594390632e-45,5.49194594390632e-45,5.49194594390633e-45,5.49194594390633e-45
HMR_6977,0,0,0,0,0,0,0,0,0,0,0,0
PMI12346PS,6.50453817678126,0.0889725805397743,6.3301519189233,6.67892443463922,2.62773884912958,13.6504581881126,15.3891925463468,0.237463654627005,14.9237637832779,15.8546213094158,3.83111932997974,32.7102730469763
HMR_7755,53.5595387450262,1.0077409589658,51.5843664654533,55.5347110245992,1.03275022237287,109.980685253917,325.050872675439,5.61338798708024,314.048632220762,336.053113130116,18.6257125137925,738.255270307309
LALDO2,1114.75229696182,34.3026666576365,1047.51907031285,1181.98552361078,0.589379818248887,3515.86936676501,1345.28304579482,31.5042779662185,1283.53466098103,1407.03143060861,111.697816066607,3358.75614446301
ID3ACALDtm,0.387110727058427,0.00630644839506979,0.37475008820409,0.399471365912764,0.030821643382377,0.788041510784514,0.215475729791765,0.00698284534749679,0.201789352910671,0.229162106672859,0.014006607108607,0.763643520310535
HMR_8571,104.626462186612,2.50413126305556,99.7183649110233,109.534559462201,2.52821938572282,318.537513080187,100.377651795711,1.96491990603475,96.5264087798824,104.228894811539,1.29051335841427,216.879403761091
HMR_8572,0,0,0,0,0,0,0,0,0,0,0,0
HMR_8573,523.280693087157,9.07259027994087,505.498416138473,541.062970035841,36.0671856048554,1015.19145906764,159.879435459046,5.94680669389135,148.223694339018,171.535176579073,5.72389947023444,853.434252287599
HMR_8574,0,0,0,0,0,0,0,0,0,0,0,0
HMR_8575,443.049060454846,9.12664753109831,425.160831293893,460.937289615799,2.90481079005347,978.561965704474,211.619372413257,3.93283381940264,203.911018127228,219.327726699286,10.1940190606039,461.483814303814
HMR_8576,0,0,0,0,0,0,0,0,0,0,0,0
HMR_8578,0,0,0,0,0,0,0,0,0,0,0,0
HMR_8582,0.353871617449992,0.00621171140970745,0.341696663086965,0.366046571813018,0.0214253515729343,0.741410006309521,0.361843772159459,0.00779011647472452,0.346575143868999,0.377112400449919,0.0200443361773694,0.85288421048306
7DHCDCHOLabc,0.450242331395296,0.0127564868185328,0.425239617230972,0.475245045559621,0.0454335994347429,1.19297295955033,0.59437322108729,0.0141012924777489,0.566734687830902,0.622011754343678,0.0353658702091879,1.52177656784124
CA24Gte,0,0,0,0,0,0,0,0,0,0,0,0
CA3St,0.467073297366505,0.0088533204285718,0.449720789326505,0.484425805406506,0.0253598093057922,0.997682005392867,0.472746306691268,0.0077222065173912,0.457610781917181,0.487881831465355,0.0634297648628319,0.950998878948931
CDCA3Gte,0,0,0,0,0,0,0,0,0,0,0,0
DCA24Gte,0,0,0,0,0,0,0,0,0,0,0,0
DCA3Gte,0,0,0,0,0,0,0,0,0,0,0,0
HMR_2651,0,0,0,0,0,0,0,0,0,0,0,0
CARN180t_m,6111.68885969035,2.03052687705643,6107.70902701132,6115.66869236938,5983.86485740997,6200.30800341957,-371.788018314914,114.334100671504,-595.882855631061,-147.693180998767,-5699.35782544562,6162.11045499306
HMR_2659,-2.30870445413837,0.0531873083606286,-2.4129515785252,-2.20445732975154,-6.9726715208859,-0.0660015015903008,-2.20626586942233,0.0728815767575083,-2.34911375986704,-2.06341797897761,-7.51055985778279,-0.0763581869681187
HMR_2661,-2.26511468429375,0.132618984782585,-2.52504789446762,-2.00518147411989,-11.1308620684497,5.91312486813378,-0.854810276596512,0.122748667252571,-1.09539766441155,-0.614222888781474,-6.59842640046962,10.8868780257832
VACCCPT2,2.26511468429375,0.132618984782585,2.00518147411989,2.52504789446762,-5.91312486813378,11.1308620684497,0.854810276596512,0.122748667252571,0.614222888781474,1.09539766441155,-10.8868780257832,6.59842640046962
HMR_2667,-1065.24231552887,109.128850125955,-1279.13486177574,-851.349769281998,-5493.60371730748,5012.2866768275,183.987977445972,89.4824364264555,8.60240205011934,359.373552841825,-4811.36839568491,6012.84071724076
HMR_2669,2.08901532844649,0.0384722782604166,2.01360966305607,2.1644209938369,0.282449293099415,4.66011142323789,1.91993865571165,0.0673851093995408,1.78786384128855,2.05201347013475,0.0508974428289006,9.52624686470939
HMR_2955,1.12135640390624,0.0364543738609921,1.0499058311387,1.19280697667379,0.0430260280427279,3.83848889595426,1.50761443760094,0.0449364782607323,1.41953894020991,1.59568993499198,0.0578554064829172,4.90240666599089
HMR_2956,2.39061002536017,0.0760204345600809,2.24160997362241,2.53961007709793,0.0547716211940347,8.18443067800854,2.32090501134883,0.0675543085066711,2.18849856667576,2.45331145602191,0.0703196549518773,8.12643333676001
HMR_2962,4.50847886923969,0.125396376863658,4.26270197058692,4.75425576789246,0.195097578165573,15.6708548221717,1.3101724763202,0.0372960885940105,1.23707214267594,1.38327280996446,0.132435977934437,3.94599586994126
HMR_2964,1.15376907852384,0.0330091938622645,1.0890710585538,1.21846709849388,0.0182195496950275,3.99092126186567,2.74773270326867,0.0696288880983047,2.611260082596,2.88420532394135,0.0641633196169652,7.25534928504754
HMR_2966,3.68790888449468,0.0997522106848223,3.49239455155243,3.88342321743693,0.203694792515566,10.3614316253155,2.68019633234194,0.0724832627595831,2.53812913733316,2.82226352735072,0.0361338213977216,7.67665551611155
HMR_2968,2.45008852293895,0.0543571963718042,2.34354841805021,2.55662862782768,0.145260096969931,6.05943031270257,3.76232699696232,0.110107034107876,3.54651721011088,3.97813678381375,0.211368204780548,10.6512509937732
HMR_2969,4.38934743319659,0.168357283446775,4.05936715764091,4.71932770875227,0.779488124889739,17.6552090377366,2.0401472717601,0.0638431980838339,1.91501460351579,2.16527994000441,0.312472339787925,7.9860268641472
HMR_2971,2.97235689799029,0.12743031964543,2.72259347148525,3.22212032449534,0.133543010042779,19.1547014855663,1.63631075945042,0.0443690997245357,1.54934732399033,1.72327419491051,0.0337058096931292,4.82235170159075
HMR_2976,2.11800212339414,0.0596880518894577,2.0010135416908,2.23499070509747,0.0507713861359832,6.82610222186784,2.19903705377647,0.0517768634501571,2.09755440141416,2.30051970613878,0.128153471521367,5.93139013549305
HMR_2977,1.17030699285507,0.0413553989459779,1.08925041092096,1.25136357478919,0.0611461460911895,4.59302666257064,1.45196790318248,0.0407915783097647,1.37201640969535,1.53191939666962,0.0414277426021772,4.35279492631698
HMR_2979,3.18833875162756,0.0970850705259404,2.99805201339671,3.3786254898584,0.280107002924793,11.4140830453922,2.75851607791087,0.0826204872339482,2.59657992293233,2.92045223288941,0.049822281773839,8.1744837837021
HMR_2980,9.19502602689626,0.254707784734749,8.69579876881615,9.69425328497637,0.57310085004491,32.3933539113988,1.92824105330156,0.0570018964824464,1.81651733619596,2.03996477040715,0.0457032152615032,6.24810878270543
HMR_2982,10.6680945856838,0.258346178319551,10.1617360761775,11.1744530951901,1.44450696311512,29.8112818059524,7.93032280510291,0.153076019535811,7.63029380681272,8.2303518033931,0.248836203179946,14.7318258976301
HMR_3117,939.178022736023,1.01866151146435,937.181446173552,941.174599298493,886.158224808451,992.751850723574,948.981065870698,1.3206091107871,946.392672013555,951.569459727841,847.216616453765,1004.20651253538
ACOADH160_m,10.9548659318567,0.360005724610744,10.2492547116196,11.6604771520937,0.315124703700938,53.8044660741467,21.3632732064809,0.621740864233144,20.1446611125839,22.5818853003779,1.22459598398105,81.3472489472383
ACOADH120_m,24.4912484269974,0.544026207935046,23.4249570594447,25.5575397945501,0.566299673365827,60.5394447612769,27.8831277419064,0.566288464256032,26.7732023519646,28.9930531318482,3.05305994737558,58.2271038585776
HMR_3149,13.6783950279266,0.420418135890614,12.854375481581,14.5024145742722,0.0795585469919065,47.630621186677,23.5515848747156,0.482183275651738,22.6065056544382,24.496664094993,1.27910897338872,48.5429587404929
ACOADH60_m,16.6787179040206,0.377693508348739,15.9384386276571,17.4189971803841,0.641298383172311,48.9604720778108,21.8641284041219,0.668396120800994,20.5540720073519,23.1741848008918,0.786742155174183,78.1047702781617
HMR_3171,4.92275106348121,0.0847300783703206,4.75668010987538,5.08882201708703,0.0824362199018434,9.52726510931842,4.86365949572244,0.105331532378709,4.65720969226017,5.07010929918471,0.367822926776536,12.4207126703943
HMR_3173,4.92275106348121,0.0847300783703206,4.75668010987538,5.08882201708703,0.0824362199018434,9.52726510931842,4.86365949572244,0.105331532378709,4.65720969226017,5.07010929918471,0.367822926776536,12.4207126703943
HMR_3175,6.91498055471041,0.122475481207791,6.67492861154314,7.15503249787768,0.268499354905045,11.9969547524671,14.1784218143653,0.19634377326316,13.7935880187695,14.5632556099611,0.867864439068885,24.8263006479173
HMR_3177,6.91498055471041,0.122475481207791,6.67492861154314,7.15503249787768,0.268499354905045,11.9969547524671,14.1784218143653,0.19634377326316,13.7935880187695,14.5632556099611,0.867864439068885,24.8263006479173
HMR_3178,4.05726736551109,0.0756152533261012,3.90906146899193,4.20547326203025,0.758577742178103,8.58486454892913,3.25870244459992,0.107477726237084,3.04804610117524,3.46935878802461,0.0584297437590232,11.1998628155141
HMR_3179,4.05726736551109,0.0756152533261012,3.90906146899193,4.20547326203025,0.758577742178103,8.58486454892913,3.25870244459992,0.107477726237084,3.04804610117524,3.46935878802461,0.0584297437590232,11.1998628155141
HMR_3180,4.05726736551109,0.0756152533261012,3.90906146899193,4.20547326203025,0.758577742178103,8.58486454892913,3.25870244459992,0.107477726237084,3.04804610117524,3.46935878802461,0.0584297437590232,11.1998628155141
HMR_3181,4.05726736551109,0.0756152533261012,3.90906146899193,4.20547326203025,0.758577742178103,8.58486454892913,3.25870244459992,0.107477726237084,3.04804610117524,3.46935878802461,0.0584297437590232,11.1998628155141
HMR_3182,2.63626365928763,0.0833301355364738,2.47293659363614,2.79959072493912,0.0339375932620304,7.50235380431138,2.69046873911025,0.10724924516558,2.48026021858572,2.90067725963479,0.0819545104655597,10.7680376294728
HMR_3183,2.63626365928763,0.0833301355364738,2.47293659363614,2.79959072493912,0.0339375932620304,7.50235380431138,2.69046873911025,0.10724924516558,2.48026021858572,2.90067725963479,0.0819545104655597,10.7680376294728
HMR_3186,2.63626365928763,0.0833301355364738,2.47293659363614,2.79959072493912,0.0339375932620304,7.50235380431138,2.69046873911025,0.10724924516558,2.48026021858572,2.90067725963479,0.0819545104655597,10.7680376294728
HMR_3187,2.63626365928763,0.0833301355364738,2.47293659363614,2.79959072493912,0.0339375932620304,7.50235380431138,2.69046873911025,0.10724924516558,2.48026021858572,2.90067725963479,0.0819545104655597,10.7680376294728
HMR_3188,2.63626365928763,0.0833301355364738,2.47293659363614,2.79959072493912,0.0339375932620304,7.50235380431138,2.69046873911025,0.10724924516558,2.48026021858572,2.90067725963479,0.0819545104655597,10.7680376294728
HMR_3194,2.63626365928763,0.0833301355364738,2.47293659363614,2.79959072493912,0.0339375932620304,7.50235380431138,2.69046873911025,0.10724924516558,2.48026021858572,2.90067725963479,0.0819545104655597,10.7680376294728
HMR_3196,2.63626365928763,0.0833301355364738,2.47293659363614,2.79959072493912,0.0339375932620304,7.50235380431138,2.69046873911025,0.10724924516558,2.48026021858572,2.90067725963479,0.0819545104655597,10.7680376294728
HMR_3197,2.63626365928763,0.0833301355364738,2.47293659363614,2.79959072493912,0.0339375932620304,7.50235380431138,2.69046873911025,0.10724924516558,2.48026021858572,2.90067725963479,0.0819545104655597,10.7680376294728
HMR_3198,2.63626365928763,0.0833301355364738,2.47293659363614,2.79959072493912,0.0339375932620304,7.50235380431138,2.69046873911025,0.10724924516558,2.48026021858572,2.90067725963479,0.0819545104655597,10.7680376294728
HMR_3199,2.63626365928763,0.0833301355364738,2.47293659363614,2.79959072493912,0.0339375932620304,7.50235380431138,2.69046873911025,0.10724924516558,2.48026021858572,2.90067725963479,0.0819545104655597,10.7680376294728
